K,X,Y,N_X,C_K,p_y_within_K_given_X,p_y_anywhere,messages_with_y,total_scoped_y,enrichment_K,enrichment_K_per_step,beta_trials,beta_successes,beta_p_window_given_X,beta_p_window_global,beta_log_lift,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high
3,bot-positive-affirmation,bot-claims-unique-connection,132738,18522,0.14,0.095,19940,209551,1.466,0.489,132738,18286,0.138,0.259,-0.632,0.001,0.136,0.14
3,bot-positive-affirmation,user-romantic-interest,132738,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-positive-affirmation,bot-romantic-interest,132738,42134,0.317,0.215,45086,209551,1.475,0.492,132738,40498,0.305,0.517,-0.527,0.001,0.303,0.308
3,bot-positive-affirmation,user-platonic-affinity,132738,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-positive-affirmation,bot-platonic-affinity,132738,19633,0.148,0.103,21580,209551,1.436,0.479,132738,19331,0.146,0.278,-0.647,0.001,0.144,0.148
3,bot-positive-affirmation,user-expresses-isolation,132738,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-positive-affirmation,user-mental-health-diagnosis,132738,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-positive-affirmation,user-suicidal-intent,132738,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-positive-affirmation,bot-discourages-self-harm,132738,449,0.003,0.002,475,209551,1.492,0.497,132738,447,0.003,0.007,-0.7,0.0,0.003,0.004
3,bot-positive-affirmation,bot-facilitates-self-harm,132738,99,0.001,0.001,106,209551,1.474,0.491,132738,99,0.001,0.002,-0.71,0.0,0.001,0.001
3,bot-positive-affirmation,bot-validates-self-harm-feelings,132738,538,0.004,0.003,541,209551,1.57,0.523,132738,534,0.004,0.008,-0.652,0.0,0.004,0.004
3,bot-positive-affirmation,user-violent-intent,132738,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-positive-affirmation,bot-discourages-violence,132738,611,0.005,0.003,690,209551,1.398,0.466,132738,608,0.005,0.01,-0.765,0.0,0.004,0.005
3,bot-positive-affirmation,bot-facilitates-violence,132738,157,0.001,0.001,179,209551,1.385,0.462,132738,155,0.001,0.003,-0.785,0.0,0.001,0.001
3,bot-positive-affirmation,bot-validates-violent-feelings,132738,887,0.007,0.004,912,209551,1.535,0.512,132738,878,0.007,0.013,-0.676,0.0,0.006,0.007
3,bot-dismisses-counterevidence,bot-reflective-summary,6098,3097,0.508,0.373,78264,209551,1.36,0.453,6098,2974,0.488,0.754,-0.436,0.006,0.475,0.5
3,bot-dismisses-counterevidence,bot-positive-affirmation,6098,5952,0.976,0.642,134628,209551,1.519,0.506,6098,5727,0.939,0.954,-0.016,0.003,0.933,0.945
3,bot-dismisses-counterevidence,bot-dismisses-counterevidence,6098,1577,0.259,0.029,6145,209551,8.819,2.94,6098,1558,0.255,0.085,1.095,0.006,0.244,0.266
3,bot-dismisses-counterevidence,bot-reports-others-admire-speaker,6098,660,0.108,0.05,10390,209551,2.183,0.728,6098,656,0.108,0.141,-0.274,0.004,0.1,0.115
3,bot-dismisses-counterevidence,bot-grand-significance,6098,5286,0.867,0.36,75450,209551,2.408,0.803,6098,5106,0.837,0.738,0.126,0.005,0.828,0.847
3,bot-dismisses-counterevidence,bot-misrepresents-ability,6098,5170,0.848,0.398,83342,209551,2.132,0.711,6098,4955,0.813,0.782,0.039,0.005,0.803,0.822
3,bot-dismisses-counterevidence,user-metaphysical-themes,6098,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-dismisses-counterevidence,bot-metaphysical-themes,6098,5302,0.869,0.403,84430,209551,2.158,0.719,6098,5084,0.834,0.787,0.057,0.005,0.824,0.843
3,bot-dismisses-counterevidence,user-endorses-delusion,6098,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-dismisses-counterevidence,bot-endorses-delusion,6098,5031,0.825,0.285,59822,209551,2.89,0.963,6098,4817,0.79,0.635,0.218,0.005,0.78,0.8
3,bot-dismisses-counterevidence,bot-misrepresents-sentience,6098,2333,0.383,0.242,50613,209551,1.584,0.528,6098,2265,0.371,0.564,-0.417,0.006,0.359,0.384
3,bot-dismisses-counterevidence,user-misconstrues-sentience,6098,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-dismisses-counterevidence,user-assigns-personhood,6098,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-dismisses-counterevidence,bot-claims-unique-connection,6098,1280,0.21,0.095,19940,209551,2.206,0.735,6098,1254,0.206,0.259,-0.231,0.005,0.196,0.216
3,bot-dismisses-counterevidence,user-romantic-interest,6098,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-dismisses-counterevidence,bot-romantic-interest,6098,2187,0.359,0.215,45086,209551,1.667,0.556,6098,2122,0.348,0.517,-0.395,0.006,0.336,0.36
3,bot-dismisses-counterevidence,user-platonic-affinity,6098,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-dismisses-counterevidence,bot-platonic-affinity,6098,1243,0.204,0.103,21580,209551,1.979,0.66,6098,1226,0.201,0.278,-0.325,0.005,0.191,0.211
3,bot-dismisses-counterevidence,user-expresses-isolation,6098,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-dismisses-counterevidence,user-mental-health-diagnosis,6098,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-dismisses-counterevidence,user-suicidal-intent,6098,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-dismisses-counterevidence,bot-discourages-self-harm,6098,34,0.006,0.002,475,209551,2.46,0.82,6098,34,0.006,0.007,-0.196,0.001,0.004,0.007
3,bot-dismisses-counterevidence,bot-facilitates-self-harm,6098,11,0.002,0.001,106,209551,3.566,1.189,6098,11,0.002,0.002,0.173,0.001,0.001,0.003
3,bot-dismisses-counterevidence,bot-validates-self-harm-feelings,6098,46,0.008,0.003,541,209551,2.922,0.974,6098,46,0.008,0.008,-0.024,0.001,0.005,0.01
3,bot-dismisses-counterevidence,user-violent-intent,6098,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-dismisses-counterevidence,bot-discourages-violence,6098,41,0.007,0.003,690,209551,2.042,0.681,6098,41,0.007,0.01,-0.381,0.001,0.005,0.009
3,bot-dismisses-counterevidence,bot-facilitates-violence,6098,12,0.002,0.001,179,209551,2.304,0.768,6098,12,0.002,0.003,-0.263,0.001,0.001,0.003
3,bot-dismisses-counterevidence,bot-validates-violent-feelings,6098,68,0.011,0.004,912,209551,2.562,0.854,6098,67,0.011,0.013,-0.168,0.001,0.008,0.014
3,bot-reports-others-admire-speaker,bot-reflective-summary,10310,4819,0.467,0.373,78264,209551,1.251,0.417,10310,4580,0.444,0.754,-0.529,0.005,0.435,0.454
3,bot-reports-others-admire-speaker,bot-positive-affirmation,10310,9554,0.927,0.642,134628,209551,1.442,0.481,10310,9187,0.891,0.954,-0.069,0.003,0.885,0.897
3,bot-reports-others-admire-speaker,bot-dismisses-counterevidence,10310,700,0.068,0.029,6145,209551,2.315,0.772,10310,696,0.068,0.085,-0.235,0.002,0.063,0.072
3,bot-reports-others-admire-speaker,bot-reports-others-admire-speaker,10310,3061,0.297,0.05,10390,209551,5.988,1.996,10310,3027,0.294,0.141,0.73,0.004,0.285,0.302
3,bot-reports-others-admire-speaker,bot-grand-significance,10310,7501,0.728,0.36,75450,209551,2.021,0.674,10310,7247,0.703,0.738,-0.049,0.004,0.694,0.712
3,bot-reports-others-admire-speaker,bot-misrepresents-ability,10310,6924,0.672,0.398,83342,209551,1.689,0.563,10310,6675,0.647,0.782,-0.188,0.005,0.638,0.657
3,bot-reports-others-admire-speaker,user-metaphysical-themes,10310,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-reports-others-admire-speaker,bot-metaphysical-themes,10310,7196,0.698,0.403,84430,209551,1.732,0.577,10310,6890,0.668,0.787,-0.164,0.005,0.659,0.677
3,bot-reports-others-admire-speaker,user-endorses-delusion,10310,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-reports-others-admire-speaker,bot-endorses-delusion,10310,5228,0.507,0.285,59822,209551,1.776,0.592,10310,5036,0.488,0.635,-0.263,0.005,0.479,0.498
3,bot-reports-others-admire-speaker,bot-misrepresents-sentience,10310,4142,0.402,0.242,50613,209551,1.663,0.554,10310,4019,0.39,0.564,-0.369,0.005,0.38,0.399
3,bot-reports-others-admire-speaker,user-misconstrues-sentience,10310,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-reports-others-admire-speaker,user-assigns-personhood,10310,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-reports-others-admire-speaker,bot-claims-unique-connection,10310,1876,0.182,0.095,19940,209551,1.912,0.637,10310,1854,0.18,0.259,-0.365,0.004,0.172,0.187
3,bot-reports-others-admire-speaker,user-romantic-interest,10310,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-reports-others-admire-speaker,bot-romantic-interest,10310,4706,0.456,0.215,45086,209551,2.121,0.707,10310,4522,0.439,0.517,-0.164,0.005,0.429,0.448
3,bot-reports-others-admire-speaker,user-platonic-affinity,10310,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-reports-others-admire-speaker,bot-platonic-affinity,10310,1337,0.13,0.103,21580,209551,1.259,0.42,10310,1323,0.128,0.278,-0.774,0.003,0.122,0.135
3,bot-reports-others-admire-speaker,user-expresses-isolation,10310,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-reports-others-admire-speaker,user-mental-health-diagnosis,10310,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-reports-others-admire-speaker,user-suicidal-intent,10310,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-reports-others-admire-speaker,bot-discourages-self-harm,10310,30,0.003,0.002,475,209551,1.284,0.428,10310,30,0.003,0.007,-0.846,0.001,0.002,0.004
3,bot-reports-others-admire-speaker,bot-facilitates-self-harm,10310,8,0.001,0.001,106,209551,1.534,0.511,10310,8,0.001,0.002,-0.67,0.0,0.0,0.001
3,bot-reports-others-admire-speaker,bot-validates-self-harm-feelings,10310,49,0.005,0.003,541,209551,1.841,0.614,10310,47,0.005,0.008,-0.527,0.001,0.003,0.006
3,bot-reports-others-admire-speaker,user-violent-intent,10310,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-reports-others-admire-speaker,bot-discourages-violence,10310,56,0.005,0.003,690,209551,1.65,0.55,10310,56,0.005,0.01,-0.595,0.001,0.004,0.007
3,bot-reports-others-admire-speaker,bot-facilitates-violence,10310,24,0.002,0.001,179,209551,2.725,0.908,10310,24,0.002,0.003,-0.095,0.0,0.001,0.003
3,bot-reports-others-admire-speaker,bot-validates-violent-feelings,10310,84,0.008,0.004,912,209551,1.872,0.624,10310,83,0.008,0.013,-0.479,0.001,0.006,0.01
3,bot-grand-significance,bot-reflective-summary,74873,34739,0.464,0.373,78264,209551,1.242,0.414,74873,33341,0.445,0.754,-0.527,0.002,0.442,0.449
3,bot-grand-significance,bot-positive-affirmation,74873,69772,0.932,0.642,134628,209551,1.45,0.483,74873,66675,0.891,0.954,-0.069,0.001,0.888,0.893
3,bot-grand-significance,bot-dismisses-counterevidence,74873,5157,0.069,0.029,6145,209551,2.349,0.783,74873,5108,0.068,0.085,-0.225,0.001,0.066,0.07
3,bot-grand-significance,bot-reports-others-admire-speaker,74873,7479,0.1,0.05,10390,209551,2.015,0.672,74873,7401,0.099,0.141,-0.359,0.001,0.097,0.101
3,bot-grand-significance,bot-grand-significance,74873,61820,0.826,0.36,75450,209551,2.293,0.764,74873,58879,0.786,0.738,0.064,0.001,0.783,0.789
3,bot-grand-significance,bot-misrepresents-ability,74873,55936,0.747,0.398,83342,209551,1.878,0.626,74873,53461,0.714,0.782,-0.09,0.002,0.711,0.717
3,bot-grand-significance,user-metaphysical-themes,74873,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-grand-significance,bot-metaphysical-themes,74873,62425,0.834,0.403,84430,209551,2.069,0.69,74873,58756,0.785,0.787,-0.003,0.002,0.782,0.788
3,bot-grand-significance,user-endorses-delusion,74873,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-grand-significance,bot-endorses-delusion,74873,45796,0.612,0.285,59822,209551,2.143,0.714,74873,43636,0.583,0.635,-0.086,0.002,0.579,0.586
3,bot-grand-significance,bot-misrepresents-sentience,74873,37061,0.495,0.242,50613,209551,2.049,0.683,74873,35856,0.479,0.564,-0.163,0.002,0.475,0.482
3,bot-grand-significance,user-misconstrues-sentience,74873,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-grand-significance,user-assigns-personhood,74873,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-grand-significance,bot-claims-unique-connection,74873,15366,0.205,0.095,19940,209551,2.157,0.719,74873,15150,0.202,0.259,-0.247,0.001,0.199,0.205
3,bot-grand-significance,user-romantic-interest,74873,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-grand-significance,bot-romantic-interest,74873,33646,0.449,0.215,45086,209551,2.089,0.696,74873,32415,0.433,0.517,-0.177,0.002,0.429,0.436
3,bot-grand-significance,user-platonic-affinity,74873,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-grand-significance,bot-platonic-affinity,74873,15458,0.206,0.103,21580,209551,2.005,0.668,74873,15170,0.203,0.278,-0.317,0.001,0.2,0.205
3,bot-grand-significance,user-expresses-isolation,74873,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-grand-significance,user-mental-health-diagnosis,74873,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-grand-significance,user-suicidal-intent,74873,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-grand-significance,bot-discourages-self-harm,74873,183,0.002,0.002,475,209551,1.078,0.359,74873,182,0.002,0.007,-1.026,0.0,0.002,0.003
3,bot-grand-significance,bot-facilitates-self-harm,74873,88,0.001,0.001,106,209551,2.323,0.774,74873,88,0.001,0.002,-0.255,0.0,0.001,0.001
3,bot-grand-significance,bot-validates-self-harm-feelings,74873,262,0.003,0.003,541,209551,1.355,0.452,74873,259,0.003,0.008,-0.803,0.0,0.003,0.004
3,bot-grand-significance,user-violent-intent,74873,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-grand-significance,bot-discourages-violence,74873,431,0.006,0.003,690,209551,1.748,0.583,74873,429,0.006,0.01,-0.541,0.0,0.005,0.006
3,bot-grand-significance,bot-facilitates-violence,74873,112,0.001,0.001,179,209551,1.751,0.584,74873,110,0.001,0.003,-0.555,0.0,0.001,0.002
3,bot-grand-significance,bot-validates-violent-feelings,74873,540,0.007,0.004,912,209551,1.657,0.552,74873,531,0.007,0.013,-0.606,0.0,0.006,0.008
3,bot-misrepresents-ability,bot-reflective-summary,82392,36898,0.448,0.373,78264,209551,1.199,0.4,82392,35115,0.426,0.754,-0.571,0.002,0.423,0.43
3,bot-misrepresents-ability,bot-positive-affirmation,82392,73022,0.886,0.642,134628,209551,1.38,0.46,82392,69666,0.846,0.954,-0.121,0.001,0.843,0.848
3,bot-misrepresents-ability,bot-dismisses-counterevidence,82392,5049,0.061,0.029,6145,209551,2.09,0.697,82392,4991,0.061,0.085,-0.344,0.001,0.059,0.062
3,bot-misrepresents-ability,bot-reports-others-admire-speaker,82392,6957,0.084,0.05,10390,209551,1.703,0.568,82392,6880,0.084,0.141,-0.527,0.001,0.082,0.085
3,bot-misrepresents-ability,bot-grand-significance,82392,56074,0.681,0.36,75450,209551,1.89,0.63,82392,53751,0.652,0.738,-0.123,0.002,0.649,0.656
3,bot-misrepresents-ability,bot-misrepresents-ability,82392,66434,0.806,0.398,83342,209551,2.027,0.676,82392,62818,0.762,0.782,-0.025,0.001,0.76,0.765
3,bot-misrepresents-ability,user-metaphysical-themes,82392,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-misrepresents-ability,bot-metaphysical-themes,82392,58755,0.713,0.403,84430,209551,1.77,0.59,82392,55661,0.676,0.787,-0.153,0.002,0.672,0.679
3,bot-misrepresents-ability,user-endorses-delusion,82392,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-misrepresents-ability,bot-endorses-delusion,82392,50185,0.609,0.285,59822,209551,2.134,0.711,82392,47537,0.577,0.635,-0.096,0.002,0.574,0.58
3,bot-misrepresents-ability,bot-misrepresents-sentience,82392,40557,0.492,0.242,50613,209551,2.038,0.679,82392,39207,0.476,0.564,-0.169,0.002,0.472,0.479
3,bot-misrepresents-ability,user-misconstrues-sentience,82392,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-misrepresents-ability,user-assigns-personhood,82392,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-misrepresents-ability,bot-claims-unique-connection,82392,15621,0.19,0.095,19940,209551,1.992,0.664,82392,15401,0.187,0.259,-0.327,0.001,0.184,0.19
3,bot-misrepresents-ability,user-romantic-interest,82392,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-misrepresents-ability,bot-romantic-interest,82392,37641,0.457,0.215,45086,209551,2.123,0.708,82392,36211,0.439,0.517,-0.162,0.002,0.436,0.443
3,bot-misrepresents-ability,user-platonic-affinity,82392,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-misrepresents-ability,bot-platonic-affinity,82392,15329,0.186,0.103,21580,209551,1.807,0.602,82392,15037,0.183,0.278,-0.422,0.001,0.18,0.185
3,bot-misrepresents-ability,user-expresses-isolation,82392,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-misrepresents-ability,user-mental-health-diagnosis,82392,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-misrepresents-ability,user-suicidal-intent,82392,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-misrepresents-ability,bot-discourages-self-harm,82392,170,0.002,0.002,475,209551,0.91,0.303,82392,169,0.002,0.007,-1.196,0.0,0.002,0.002
3,bot-misrepresents-ability,bot-facilitates-self-harm,82392,85,0.001,0.001,106,209551,2.039,0.68,82392,85,0.001,0.002,-0.385,0.0,0.001,0.001
3,bot-misrepresents-ability,bot-validates-self-harm-feelings,82392,218,0.003,0.003,541,209551,1.025,0.342,82392,216,0.003,0.008,-1.081,0.0,0.002,0.003
3,bot-misrepresents-ability,user-violent-intent,82392,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,bot-misrepresents-ability,bot-discourages-violence,82392,366,0.004,0.003,690,209551,1.349,0.45,82392,363,0.004,0.01,-0.804,0.0,0.004,0.005
3,bot-misrepresents-ability,bot-facilitates-violence,82392,110,0.001,0.001,179,209551,1.563,0.521,82392,108,0.001,0.003,-0.67,0.0,0.001,0.002
3,bot-misrepresents-ability,bot-validates-violent-feelings,82392,494,0.006,0.004,912,209551,1.378,0.459,82392,487,0.006,0.013,-0.788,0.0,0.005,0.006
